Unnamed: 0,request,conversation_id
18171,Analyze this statement: “Global warming is the most serious issue of our time.”,18171
47878,"Given a list of objects, generate a sentence to describe their array.",47878
50113,Create an analogy to explain how the sun provides energy,50113
4782,Identify whether the physics quantum theory is true or false.,4782
11534,Write a speech to the graduating class about how their hard work will pay off.,11534
45800,"In a few sentences, how would you describe the uses of Machine Learning?",45800
45850,"Rewrite the following sentence to include a main verb: ""The books written by J.K. Rowling"".",45850
11295,Design a website for an international travel agency.,11295
4560,Come up with two ways to solve the following problem.,4560
1197,Categorize the given list of animals.,1197
12069,Question: what color is the Eiffel Tower? Answer,12069
27991,What are the countries that make up the G7?,27991
38203,Create an analogy to explain the cause and effect relationship between global warming and the destruction of the environment.,38203
47940,"Indicate if the following statement is true, false or uncertain.",47940
44997,How could someone increase their productivity while working from home?,44997
29355,What is the biggest challenge faced by data scientists?,29355
16095,Come up with a story about a customer who relies on data science for success.,16095
25536,Please rate this service on a scale of 1 to 5.,25536
39251,Convert five cups of sugar to tablespoons.,39251
50483,Suggest three safe foods for a diabetic to enjoy,50483
34063,Add an appropriate transition phrase to make the sentence flow.,34063
46623,Create a script that automates the process of creating a meeting between two people.,46623
23583,How does an electromagnetic wave travel?,23583
22707,"Rewrite the following sentence while maintaining its meaning: ""It has been a while since I've seen you!""",22707
13402,Describe why these two ideas are different.,13402
25105,Generate an opening sentence for a story about a wizard who lives in a rainforest.,25105
17613,Calculate the current value of a 10-year loan of $1000 if the interest rate is 5%.,17613
34193,Please find a conference on artificial intelligence.,34193
40705,"Arrange the following elements in ascending order: 343, 17, 4",40705
46656,Summarize the film Star Wars: The Empire Strikes Back,46656
49848,Suggest some methods to reduce stress in a job interview.,49848
34474,Add the possessive form of “she” to the following sentence. Output the sentence.,34474
16303,What is the median age of all the US states?,16303
27607,Explain the concept of human capital,27607
31690,"Given the following words, assign each one to one of the following part of speech categories: noun, verb, adjective:

Lurid",31690
46721,Find the similar words to the given word and arrange them in alphabetical order.,46721
29869,Construct a shell script,29869
42992,"Given the following sentence, determine whether it is active or passive voice",42992
30161,What is a software suite?,30161
13111,Generate a novel story idea.,13111
24913,Explain why mutation is important for genetic diversity.,24913
8558,Describe a famous painting.,8558
48123,Create a user persona based on the given prompt.,48123
49274,Compile a list of five books about World War 2.,49274
30409,What is the symbolic meaning of a hummingbird?,30409
2567,Determine the main theme of this text and explain your reasoning.,2567
5590,What is the average number of days in a month?,5590
19139,Edit the following text to make sure that all words are in the plural form.,19139
41098,Find a movie to watch with a thrilling storyline,41098
9971,What is the geological term for an area of land consisting of thick ice sheets?,9971
30681,Develop a communication plan to address customer complaints.,30681
25793,Name one feature of a healthy lifestyle.,25793
40185,Name some features of a popular operating system.,40185
39393,Compose an email requesting a customer to fill out a review about their experience with your product.,39393
31995,Compare the two countries according to their economic indicators.,31995
1068,Edit the following sentence to correct any incorrect usage of the possessive form.,1068
41282,"Given a football team, come up with a clever team name.",41282
15526,Give an example of a situation where the given AI technology would be useful.,15526
31258,Compare and contrast Integer and Floating-Point Number,31258
44116,Describe the psychoanalytic approach.,44116
23657,"Formulate the equation of a circle that has a radius of 5 with its center at (1, -2).",23657
25362,Create a physics equation given the following details.,25362
29351,Expand the following expression: (9x+4)* 2x^2,29351
28858,List 3 benefits of a loan.,28858
8587,"Categorize the following tweet as positive, negative, or neutral: That was incredible!",8587
19577,Pretend you are a customer. Write a review of a fictitious online store.,19577
23615,Generate a limerick of your choice.,23615
33679,"Explain the differences between synaptic plasticity, habituation and adaptation.",33679
37607,"In one to two sentences, explain the process of producing coffee.",37607
1777,"Identify the main theme of the following poem:

""I'd climb a hill so high,
That I could touch the stars in the sky,
And I'd watch the birds fly by""",1777
51567,"After watching the movie Titanic, compose a reflective essay about the film.",51567
26175,"Rewrite the following sentence using a comparative form: ""Her car is faster than mine"".",26175
42423,Generate a creative task to do with a cup and a bowl.,42423
49485,How will you use a for loop in C++?,49485
33468,Show how to create a simple catapult.,33468
12353,Create a five-step guide to making a delicious pasta dish,12353
9067,Generate a design for a logo for a company that manufactures consumer electronics.,9067
11654,Compare and contrast an object-oriented programming language with a procedural programming language,11654
32320,Recite an acrostic poem with the given theme.,32320
38643,Name the body of water that separates Europe from Asia.,38643
16331,Suggest three fun activities for a day trip to the beach.,16331
27477,Generate a sentence about the future of transportation.,27477
16161,Explain how turtles help maintain the balance in an ecosystem.,16161
35249,Classify the following sentence according to their emotions: I am so pleased with you.,35249
10739,Predict the weather for tomorrow in San Francisco,10739
25635,"Edit the sentence ""I'm running late so I quickly ate breakfast"" to correct the grammar",25635
41475,"Given the following code, find the output and explain the logic behind it:",41475
24160,Find the longest word in this paragraph.,24160
33744,Write an original fortune cookie,33744
41587,Generate an acronym from the following phrase.,41587
51687,"Categorize the following animals: lion, cow, eagle",51687
27620,Explain the characteristics of generative models,27620
18343,"You are required to generate a story with a given beginning.

Beginning:

The sun was setting, and the sky was filled with a golden and pink hue.",18343
20259,"In one sentence, define the concept of ""circular economy"".",20259
32114,"Classify the following sentence as describing either a feeling or an action.

John jumped on the chair",32114
4256,Generate a sentence detailing the importance of good nutrition,4256
25003,Name three extinct mammals.,25003
35903,How can the input be improved,35903
33627,How do digital twins work?,33627
1383,Create an outline for a research paper on the effects of social media on mental health.,1383
23747,Write a biography of Albert Einstein.,23747
31989,Generate an appropriate input for the following instruction: Train a sentiment analysis model on a movie reviews dataset.,31989
26956,Judge if the following statement is true or false: Trees lower air temperature,26956
9819,Summarize the sentence in one word.,9819
32344,What is the concept of transfer learning in AI?,32344
14325,What is dynamic programming?,14325
32613,"Classify the following emotion as one of the six basic emotions: anger, fear, joy, surprise, disgust, or sadness.",32613
48358,Conduct a survey of 5 people and analyze the data.,48358
50777,Start a conversation about space exploration.,50777
18086,List the steps you will take to create a budget,18086
5224,Compose a tweet about the dangers of overexposure to social media.,5224
8108,Generate a rhyming couplet about laughter.,8108
6994,What kind of food do they usually eat in Spain?,6994
23494,Come up with a creative promotion strategy to increase sales.,23494
1442,Name 5 oceans from largest to smallest.,1442
27729,"Given an array of strings, reverse the order of the strings.",27729
8214,Explain the relationship between consumer behavior and marketing,8214
4765,Rewrite the following text using a different writing style,4765
17099,"Jo adds up all the positive integers from 1 to 100. Kate does a similar thing with the first 100 positive integers; however, she first rounds every integer to its nearest multiple of 10 (rounding 5s up) and then adds the 100 values. What is the positive difference between Jo's sum and Kate's sum?",17099
49872,Describe a time you made a mistake but learned something valuable.,49872
32967,"Rewrite the phrase ""throw away garbage"" in a formal tone.",32967
27782,Design a type of drink that is energizing and has natural ingredients.,27782
1951,"In this task, you will have to classify the following sentence as true or false.",1951
39315,Reverse the words in the sentence so that they are in the correct order.,39315
26418,"Categorize this phrase: ""Cats chase mice""",26418
21452,Construct a neural network model capable of predicting the future stock price based on historical stock price data.,21452
14261,Develop an algorithm for sorting a group of numbers.,14261
16774,What is a good way to introduce two people?,16774
17769,What type of analogy is being represented in this phrase?,17769
17729,Restate this sentence in another way.,17729
34919,Generate a hypothesis for why the bacteria strain is resistant to antibiotics.,34919
6732,Create an example of a menu item that uses olive oil.,6732
25485,How would you explain the process of translating a text to a non-native speaker?,25485
24792,Categorize these items as either belonging to the summer or winter season.,24792
9871,Describe the auditory cortex.,9871
44810,Describe the three main perspectives of sustainable development.,44810
28399,Brainstorm a concept for a new mobile application.,28399
19869,Give an example of how people use technology to get work done.,19869
43842,Construct a timeline of Galileo's life.,43842
18961,"The quadratic 10x^2+100x+1000 can be written in the form a(x+b)^2+c, where a, b, and c are constants. What is a+b+c?",18961
1034,Add a comma after each clause in the sentence.,1034
1388,Select a suitable verb to make the following sentence complete.,1388
6537,"Based on the input text, provide advice on how to improve communication and relationships with coworkers.",6537
40183,Detect if there are any errors in the following sentence and edit it accordingly.,40183
47647,Suggest 4 questions to ask an AI assistant.,47647
27614,Create a list of five questions to ask the CEO in the upcoming meeting,27614
33787,"For real numbers x > 1, find the minimum value of

    (x + 8)/sqrt(x - 1).
",33787
14786,Rewrite the sentence to make its meaning clearer without changing its main point.,14786
44118,Analyze a poem and provide a summary,44118
26088,"Construct a sentence using the words blue, apple, and school",26088
11335,Edit the following sentence so that it is grammatically correct: There is two cats in my house,11335
25429,"Given a profile of a person, come up with a descriptive phrase that summarizes the profile.",25429
20739,Describe the differences between a cloud and a fog in 3-4 sentences.,20739
49019,"Provide a short summary of the short story, ""The Tell-Tale Heart"".",49019
32937,What are the four marketing techniques used to gain customer attention?,32937
2878,Write a blog post about the potential benefits of conversational AI technology.,2878
33624,What is the face value of a bond that has a coupon rate of 5%?,33624
42372,Describe a project that you can do to help reduce pollution in your community.,42372
36857,Predict the consequences of global warming.,36857
39376,Classify this animal: elephant,39376
39967,Compile a list of five possible responses to a job applicant who inquired about their hiring timeline.,39967
37035,Give me two words that describe this passage.,37035
48560,"Given a pair of numbers, generate an equation that will produce an output as close to 50 as possible.",48560
1121,Edit the given text to make sure all plural nouns are spelled correctly.,1121
23749,Give the economic impact of Brexit.,23749
13059,Rewrite the following sentences so that they are more persuasive,13059
26202,Who or what is Soen?,26202
40409,Describe how a computer processes data,40409
40767,Compute sqrt((31)(30)(29)(28)+1).,40767
35870,Explain the role of mitochondria in the cell.,35870
16171,"Restate the given sentence in a different way, using the same meaning.",16171
1112,What is the main theme of the book ‘The Catcher in the Rye’?,1112
9139,Generate a critical review of a product based on the description.,9139
14851,Explain how a rainbow is created.,14851
6458,Name three tools that can be used to backup data.,6458
7408,Add a third speaker to the dialogue.,7408
50959,Rewrite the following paragraph to be less formal and more conversational.,50959
37924,We have some data about different cities. Generate a description for each record that is one sentence long.,37924
1966,Elaborate on the principle of the lever using appropriate physics terminology.,1966
46594,Note the differences between the two given works of art.,46594
15408,Analyze the following Tweet and provide an accurate sentiment score.,15408
20915,Take the input sentence and make it more expressive by adding a metaphor.,20915
50452,"Given the following symbols, create a logo",50452
23143,"Given an integer n, return an array ans of length n + 1 such that for each i (0 <= i <= n), ans[i] is the number of 1's in the binary representation of i. Write the shortest possible solution in python.",23143
14003,Compare and contrast two cultures from around the world.,14003
18629,Create a SQL query to get the list of customers who purchased items over $500.,18629
9682,Describe parallelism in writing.,9682
10003,Convert the following paragraph into commands for a computer,10003
25411,"Classify the following sentence as a declarative or interrogative sentence: ""Do you understand the concept?""",25411
2487,Rewrite the given paragraph in a more conversational tone and use informal language.,2487
44854,What year did the movie Titanic release?,44854
37510,Generate a list of four adjectives that describe the feeling of homesickness.,37510
2927,Come up with a creative title for a course about marketing,2927
41910,List the features of a smart light bulb.,41910
27162,Describe the momentum concept of Physics in one sentence.,27162
1328,Construct a timeline of the American Civil War.,1328
392,Choose an appropriate introduction for the following news article.,392
25564,"Summarize this statement: ""Artificial intelligence is a type of technology that enables machines to behave intelligently.""",25564
10560,Write a blog post about abstract art.,10560
46126,Recommend a movie for a particular user.,46126
8418,Compress the following sentence into a shorter sentence without altering the meaning significantly.,8418
13149,Arrange each of the software components to create a correct sentence.,13149
43610,Create a tweet summarizing what happened in the movie Jurassic Park,43610
26139,Generate a poem using the text as starting material.,26139
23396,Compare and contrast the American Revolution with the French Revolution,23396
20911,"Convert the following Proper Nouns to Plural forms, and separate them with semicolon.",20911
30433,Research and describe the historical context which led to the creation of the World Trade Organization,30433
39290,Name a famous scientist who contributed to the development of the internet.,39290
41903,Describe what a web crawler is,41903
9194,"Given the table below, classify each sentence according to whether it is a definition, a fact, or an opinion.",9194
44968,"Given a piece of text, convert it into a questionnaire.",44968
9418,List three professions in which the use of artificial intelligence is common.,9418
20964,"Provide an example of a metaphor that relates to ""knowing someone"".",20964
13882,Identify 3 differences between data science and artificial intelligence.,13882
48481,Tell me the advantages and disadvantages of autonomous systems.,48481
6709,Retrieve the top 3 associated entities from the given text.,6709
4700,What is the first step in solving a Rubik's cube?,4700
15777,Write a persuasive essay on why everyone should be wearing masks during the pandemic,15777
33914,Summarize the main message of this blog post in one sentence.,33914
50642,"Edit the following sentence to make it more concise:

The experiment demonstrated that the bacteria survived in higher temperatures.",50642
12742,What are some strategies to conserve energy?,12742
19899,Reverse engineer the given statement.,19899
17970,Identify the names of the people mentioned in the text.,17970
28526,Evaluate the following expression: (2x-3)2,28526
24039,Generate a 500 word story about a story centered on a robotic cat,24039
20510,Brainstorm ways to reduce energy consumption in a home.,20510
17996,Name three infectious diseases,17996
7542,Group these words into 2 categories,7542
4075,Sort the following words alphabetically.,4075
29597,"Analyze the following poem:

""Autumn leaves have gone
Frost has now made its way
Bringing an end to our fun""",29597
29044,Suggest a topic for a persuasive essay about the importance of mental health.,29044
18227,"Classify the following sentence into either an imperative, declarative, interrogative, or exclamatory sentence.",18227
37482,Provide an example of a passive fire protection system.,37482
44379,Is using hashtags a good idea on social media?,44379
49832,State a possible drawback of using blockchain technology.,49832
531,List four strategies for teaching children to read.,531
30684,List five safari animals,30684
12390,Generate a single sentence that summarizes the following passage.,12390
2196,How does the hydrogen atom react to an electric field?,2196
34980,Imagine a day in the life of a zoo keeper.,34980
7595,Make a list of 10 criteria for evaluating a job applicant,7595
19970,Write a persuasive argument to convince someone to visit Rome.,19970
15806,The lines -2x + y = k and 0.5x + y = 14 intersect when x = -8.4. What is the value of k?,15806
27102,"Given the topic and the research question, create a hypothesis.",27102
3011,"Given a list of items, create a to-do list.",3011
9487,What is the significance of the Higgs Boson particle?,9487
24948,Provide a detailed explanation for the cause of an internet outage.,24948
44354,Find the hidden object.,44354
38695,List 4 differences between these two concepts.,38695
48302,Write an emergency response plan,48302
14641,Get an estimate for the population of Italy.,14641
42700,List three food sources of Omega-3 fatty acids.,42700
50125,Make a list of activities to teach a 3-year-old the concept of shapes.,50125
2761,Describe the process of hydropower generation in a few sentences.,2761
17761,Provide a persuasive argument for why animal testing should be banned.,17761
50771,Describe a good strategy to promote a blog post.,50771
46091,Identify the different type of incentives given by a company to its employees.,46091
27056,Create a sentence that incorporates the following word: behold,27056
6028,"Given a list of verbs, form the past tense for each.",6028
3003,Name three books written by J. K. Rowling.,3003
36427,"Generate an original sentence that begins with “If only"".",36427
13113,Arrange the following words in alphabetical order. Output the words straight out.,13113
48031,Pick a side and construct an argument for the following statement.,48031
4161,Explain what wind power is.,4161
38050,What is the result of 7% of 200?,38050
9725,Select the correct answer for the given question.,9725
14088,Generate a job promotion announcement for the following candidate.,14088
29428,Rewrite the given sentence using compound predicate.,29428
45477,Generate a descriptive sentence to describe the painting,45477
13596,Create a code that will generate an array of numbers from 1 to 100,13596
16467,Name two advantages that digital platforms offer for businesses,16467
30655,Summarize this blog post about artificial intelligence.,30655
41530,Tell me antonyms for the following words.,41530
17918,Take the given sentence and use it to come up with a creative way to say it.,17918
41398,Describe the best way to protect and preserve the environment.,41398
41346,"You are given 3 keywords, generate a persuasive sentence on the topic.",41346
23493,"Ivan rents a car for $25 a day and $0.20 a mile. If he rents it for 4 days and drives it 400 miles, how many dollars does he pay?",23493
12878,"Write a function to solve the following programming problem:

Given the roots of two binary trees `p` and `q`, write a function to check if they are the same or not.
Two binary trees are considered the same if they are structurally identical, and the nodes have the same value.",12878
15629,Output the total length of each word in the sentence.,15629
51222,Describe how the world would be shaped if everyone followed a certain ideology.,51222
50837,"How do computers ""learn""?",50837
36403,Make a simple mnemonic for the given word.,36403
41465,Create a website prototype for an e-commerce store.,41465
28138,Write a list of actionable items that a sales team can use to increase their sales.,28138
14064,Identify the main idea of the following paragraph and write it as a single sentence.,14064
22705,Name 3 advantages of using a GPT model for text generation.,22705
30103,"Translate ""The earth is round"" into French.",30103
28822,Explain why laws exist in society.,28822
9501,Classify this song as either upbeat or slow.,9501
38601,"Describe the character of Helena from ""A Midsummer Night's Dream""",38601
17652,How would you search for a paper in a scholarly database?,17652
19570,Annotate the following sentence with its parts of speech.,19570
18623,Detect if the following sentence contains any factual errors. Output 1 for error and 0 for no error.,18623
39948,Name a technology that is used to detect phishing emails.,39948
755,Identify and define the parts of a cell.,755
23565,"Given a sentence, replace the verb with the base form of the verb verb.",23565
45452,Write an example of code that calls an API.,45452
888,Arrange the given list of words in reverse alphabetical order,888
28555,Identify which countries have a population greater than 100 million.,28555
51114,Edit this sentence to avoid redundancy,51114
37898,"Write a poem using the phrase ""the stars"".",37898
49752,Explain the difference between a TCP/IP and UDP protocol,49752
21515,Create a poem that uses vivid imagery.,21515
45273,Explain why the Renaissance was an important period in history,45273
47750,Find two pieces of data related to the global population.,47750
2670,Explain the concept of 'X' in 5 sentences.,2670
48034,Write a blog post about a theme mentioned in the text.,48034
31886,Create a story about going to the moon.,31886
199,Generate a pitch for a new and original product.,199
115,What is the meaning of the following idiom?,115
49170,Reorganize the words and punctuation marks to make a correct sentence.,49170
49205,Categorize the following species as either vertebrates or invertebrates.,49205
22100,Edit this sentence and make sure that it follows the principles of the singular they.,22100
17355,Explain what a circuit breaker is.,17355
20022,Write a brief description of a fictional alien species.,20022
8501,Give an example of a situation in which artificial intelligence could be used to solve a problem.,8501
14969,Explain the concept of a polling system in elections.,14969
39031,Calculate the number of cups in 5 pints.,39031
51586,Describe how to drive safely in rain.,51586
11472,Name a type of grilled sandwich.,11472
29572,Write a design document to describe a mobile game idea.,29572
13908,Design an infographic on a given topic,13908
32374,Write an imaginative story,32374
10138,Generate an example of a game-based learning activity,10138
47473,"What is the difference between a meteoroid, meteor, and meteorite?",47473
30431,Give three tips for designing an effective website,30431
19917,Describe the layout of a classroom,19917
42577,Find the length of a line segment given the following coordinates.,42577
47700,Create five different questions to ask an interviewee during a job interview,47700
21512,Hypothesize on the effects that global warming might have on the environment.,21512
15814,Suggest a creative way to de-stress after a long day,15814
22489,Read the following passage and provide a description of the main character.,22489
34554,Create a quiz on the history of basketball,34554
9765,Create a personification of the sun.,9765
10791,Identify the elements of this scene.,10791
23131,Compose a tweet about a given news article,23131
6918,"Classify the following three items as tools, materials, or methods.",6918
6755,Edit the following sentence by adding at least two adjectives.,6755
25070,Brainstorm possible challenges GPT models can face.,25070
28218,"Create an example of a funny, yet professional thank you email.",28218
38934,Which language is more popular today - Java or JavaScript?,38934
3114,"Find the missing number in the sequence: 3, 5, 7, __, 13",3114
10033,Edit this sentence to make it more concise and improve the grammar,10033
36652,Generate a story starter given the following topic.,36652
633,What is the chemical formula for water?,633
18487,Give a reason why we should use public transportation.,18487
16119,Describe the immigration process for a U.S. citizen to move to Canada.,16119
30665,"Given a database of customer information and purchase history, classify customers as high-value or low-value.",30665
9125,Provide an example of a natural food preservative.,9125
37279,Insert a comma into this sentence.,37279
5301,"Given a seed sentence, generate a story that includes a moral.",5301
11531,How can companies use customer segmentation data to increase profits?,11531
25463,Construct a hypothesis about pollution,25463
15964,Provide one advantage that digital media can offer to learners.,15964
42567,Text summarization of the following article in less than 10 sentences.,42567
37270,Design a logo for a rock-and-roll band.,37270
31956,Suggest a way to analyze data to detect potential fraud.,31956
33393,Write a short story on what you would do if you had superpowers.,33393
50170,What are 5 famous computer viruses?,50170
14342,Explain why the given company is a good investment.,14342
16480,"Given a sentence with a spelling mistake, identify and suggest the correct spelling.",16480
16657,Generate a story with a beginning and an ending that is 100 words long.,16657
27462,Provide a list of benefits of a plant-based diet.,27462
13769,Tell me about a time when you showed initiative,13769
3908,Name two popular tourist spots in India.,3908
25720,Why is preserving animal habitats important?,25720
29473,"Change the sentence to make it more positive: ""It didn't work out at all.""",29473
21890,Create a description of the given scene.,21890
3124,Identify the correct form of the following verb.,3124
50876,Analyze a provided sentence and identify the type of sentence. Output should be a sentence type (Ex: declarative).,50876
19183,Construct a rhetorical question to start a persuasive speech.,19183
49166,Come up with a question suitable for a trivia game:,49166
12538,Make a list of the key benefits to using artificial intelligence,12538
41208,Describe the purpose of the 'Do Not Disturb' setting on a smartphone.,41208
11421,Create an outline for an essay about renewable energy.,11421
9255,Construct a thesis statement for a research paper about the rising cost of health care.,9255
45844,"Given a piece of text, propose a title that captures the content in the text.",45844
23344,Describe what makes someone an effective leader.,23344
3013,Create an example sentence for the phrase 'baffle the audience'.,3013
24695,Come up with a complimentary comment about the provided painting.,24695
39060,Come up with a clever way to advertise a toothpaste,39060
36984,Identify 3 actions a business could take to become more sustainable,36984
25386,Generate an analogy between a tree and a person,25386
41369,Create an algorithm to convert Fahrenheit to Celsius.,41369
2494,Suggest one action to improve the performance of a given algorithm.,2494
31827,Arrange the words below into a sentence so that it is grammatically correct and makes sense.,31827
17797,Write a story about a spaceship exploring a new planet.,17797
47321,Design a strategy to study for an upcoming exam.,47321
23872,Create a series of questions to be asked to a bot about a product feature.,23872
25482,Write a response in almost the same as the format of the input.,25482
15391,Rewrite this short introduction to make it more engaging.,15391
4652,Compose a Haiku poem centered around the concept of happiness.,4652
6463,Write a function to convert a given hexadecimal number to its decimal equivalent.,6463
25719,Why is biodiversity important to ecosystems?,25719
23856,Classify the following animals in the proper category.,23856
41380,Describe a book or movie that you recently read or watched.,41380
37804,Create a chart detailing the monthly rent prices of five different cities.,37804
45174,Construct an experiment to measure customer satisfaction with a customer chatbot,45174
20116,Write a short story about a woman who is socially distancing from her family during the pandemic.,20116
25539,Explain the 'zip' function in python and write an example.,25539
23443,Write a question to get the following answer.,23443
21474,Organize the provided words according to their place in the English alphabetical order.,21474
25542,"Summarize the key points in the article, ""10 Reasons Why We Should All Wear Masks"".",25542
24194,Create a single sentence that describes a feeling of relief,24194
20711,Select the most appropriate genre for the following film synopsis.,20711
8060,Name five advantages of having a pet,8060
29199,Create a list of qualities needed to be successful in the customer service industry.,29199
45129,Construct a function that takes three parameters of type int and returns their sum.,45129
26702,Reshape the following words using onomatopoeia.,26702
13129,Describe a time when you used teamwork to achieve success.,13129
36526,Name different devices that are powered by an internal combustion engine.,36526
26645,Develop a customer service strategy to improve customer experience.,26645
44615,How would you use blockchain technology to secure health data?,44615
6441,Create a dialogue between two people trying hard to make a connection.,6441
34738,Compare the advantages/disadvantages between technology X and Y.,34738
49302,Make a list of five everyday items that can be used as lunch items,49302
27722,"What does the phrase ""turning a blind eye"" mean?",27722
2318,Transform this sentence from active to passive voice:,2318
46518,Look at the following two sentences and pick the one that is grammatically correct.,46518
30563,"Given categories of animals (mammal, reptile, fish, bird, amphibian), classify a squirrel into one of them",30563
25577,Serve a customer who is complaining about the quality of customer support,25577
36881,Edit the given sentence to include at least one metaphor.,36881
44167,"Given a sentence, explain why this statement could be problematic.",44167
39972,Compile a list of five strategies for increasing online sales,39972
21372,Duplicate the following sentence but using the same verb.,21372
35493,Construct a bio for an author.,35493
23532,Convert 53 km/hr to m/s.,23532
2061,Compare genetic engineering to traditional breeding methods.,2061
18870,Rearrange the following words to form an adjective phrase.,18870
4469,Describe a sunset you have seen in the past.,4469
35354,Paraphrase this sentence in fewer words.,35354
12438,What is the role of industry in advancing the cause of artificial intelligence?,12438
11506,"Generate a poem about nature, include a minimum of 4 lines.",11506
20065,"Given the following list of characters, create a list of options for a different way the protagonist can resolve their struggles at the end.",20065
45789,Tell me a positive affirmation.,45789
17722,Come up with a list of five tips for writing an essay.,17722
12541,What are the potential impacts of climate change?,12541
8772,Explain the differences between birds and mammals,8772
50851,Determine the type of word in the bolded text in the sentence.,50851
38769,How does an autotrophic organism obtain energy?,38769
34382,"Edit the sentence ""This is too bad"" to show a tone of disbelief",34382
25592,Name a famous movie from a given decade.,25592
50744,Create a 6th-grade level vocabulary quiz on the given word.,50744
6025,Explain a complex concept in simple terms.,6025
36440,"Given two people and a relatable situation, compose a dialogue between them.",36440
42628,Connect a device to a local network.,42628
16873,How can businesses use artificial intelligence to improve their customer service?,16873
28093,List five positive values for success.,28093
4939,"Suggest one synonym for the word ""eliminate"".",4939
24546,Rewrite the given poem in a more modern style.,24546
25887,Describe the differences between a mutual fund and an ETF,25887
25633,Generate a funny conversation between two students who are discussing a project.,25633
15871,Generate a conversation between two people who are discussing their holiday plans.,15871
8222,Find the 2nd smallest number in this set.,8222
43953,Name a virus that commonly affects computers.,43953
38210,Create a text-based game using the following elements.,38210
45611,Analyze the implications of using a mobile-based payment system in a developing country.,45611
31435,List four differences between ducks and pigeons,31435
35952,"Given the customer reviews, provide a sentiment analysis of the product",35952
6426,"Identify the common language construct in these two sentences: ""We need to save the environment"" and ""We must preserve our lands.""",6426
30561,Generate a creative pun for the phrase “Fancy Ducks”,30561
13852,Generate an analogy of a computer being a delicacy,13852
18655,I want to go on a vacation. Suggest a destination.,18655
31680,"Given a table of data, classify the data into different categories based on its attributes.",31680
44330,"Write a brief summary of the topic ""genetic engineering"".",44330
37459,Rephrase the sentence using different words.,37459
51536,Write a 250-300 word essay summarizing the similarities and differences between two Ancient Civilizations.,51536
40922,"Where does the phrase ""once in a blue moon"" come from?",40922
44530,Generate a list of five romantic ideas for a special-occasion date.,44530
15323,"Given the following sentence, identify the compound adjective. Output the compound adjective.",15323
20098,Provide a specific example for the following metaphor.,20098
1202,Summarize the given piece of text.,1202
21427,Tell me the capital of Switzerland. Output a single word answer.,21427
3417,Identify three examples of irony found in this short passage.,3417
31492,How do Unions work? Show me an example in C++.,31492
33644,"Classify the following statement as true or false:  ""A healthy diet consists of only vegetables and fruit.""",33644
44149,"You are given a text, edit it to make it more concise using no more than 20 words.",44149
39416,Describe the steps necessary to construct a device.,39416
47311,Suggest two methods to improve computer security.,47311
40070,Find the Punnett Square for a cross between two parents with heterozygous dominant (Tt) and homozygous recessive (tt) alleles.,40070
31558,Name an important figure in the history of computing.,31558
2396,Identify the group of countries referred to in the sentence.,2396
19203,Generate a list of methods to encourage citizen participation in local politics.,19203
48192,Create a query for a database that finds all countries in the world with a population greater than 10 million.,48192
35568,"Rank the following vegetables from least to most nutritious: potatoes, carrots, kale.",35568
36332,Classify a given object into the appropriate category.,36332
4203,Write a headline for this article.,4203
23168,What are the top 5 countries with the largest population?,23168
2174,Generate a list of 10 animals that live in the desert.,2174
37331,Create a mobile app tutorial for teaching users how to use online banking.,37331
8867,Construct a compound sentence using the given two simple sentences.,8867
5479,"Generate a movie quote using the following words: adventure, destiny, courage.",5479
18018,Create a list of topics to discuss in a debate on gun control.,18018
13487,Select the sentence out of the given options which best expresses the opinion about school cafeterias.,13487
40991,Construct an analogy to compare the moon and the sun,40991
27421,Train a model to recognize handwritten digits.,27421
24853,What is the word for the action of taking back something that was given?,24853
37596,How does the addition of water affect the boiling point of a substance?,37596
44157,Identify and explain the use of foreshadowing in the passage.,44157
7036,List three plausible reasons why an inventor would choose not to reveal the source code of their software.,7036
23405,Give an example sentence for the verb “wallow”.,23405
29215,Research and describe the structure of a Jupiter-like planet.,29215
28919,"Categorize the following emotions: joy, confusion, sadness.",28919
16168,Generate ideas for a new online service for creative professionals.,16168
41211,"Categorize this sentence as belonging to the action, communication, or language domain: 'The cat jumped off the table'.",41211
40912,Generate a headline for a “how to” article on cleaning silver jewelry.,40912
45137,Research the political history between the USA and Cuba.,45137
23626,Create a list of 10 items with their corresponding prices,23626
7387,Categorize this given text into “Positive” or “Negative”,7387
12351,Generate a paper title for an article about artificial intelligence.,12351
6574,"Explain the concept of mean, median, and mode.",6574
38766,"Given a list of scientific concepts, categorize them into physical, chemical and biological.",38766
42704,Generate a short fiction story about a family of three.,42704
33848,Identify the object of a sentence.,33848
21316,Generate instructions for making a pot of macaroni and cheese.,21316
37696,Argue against the following statement,37696
5271,Reword the sentence below using a different structure.,5271
13885,Come up with a new product idea for the company.,13885
50427,Generate a sentence using the following parts of speech.,50427
22026,Find the solution to this equation: x + 5 = 8,22026
12453,"Write a function that solves this problem:

Given an array nums of size n, return the majority element.
The majority element is the element that appears more than ⌊n / 2⌋ times. You may assume that the majority element always exists in the array.",12453
47846,Give 4 useful tips for public speaking.,47846
31643,Create a general plan for a picnic in a park.,31643
51311,Identify the underlined word type.,51311
10591,Recommend a social media platform and explain why.,10591
26461,Identify five common symptoms of depression.,26461
