,Unnamed: 0,words,counts,idf_2999
831,831,every,77,7.418580902748128
832,832,disadvantages,77,6.214608098422191
833,833,before,77,7.1308988302963465
834,834,detailed,76,6.725433722188183
835,835,blockchain,76,6.214608098422191
836,836,blank,76,6.032286541628237
837,837,math,76,6.907755278982137
838,838,device,76,6.032286541628237
839,839,usage,75,7.1308988302963465
840,840,expresses,75,6.119297918617867
841,841,extract,75,7.1308988302963465
842,842,promote,75,5.683979847360021
843,843,interrogative,75,6.437751649736401
844,844,address,75,5.521460917862246
845,845,average,75,6.571283042360924
846,846,am,75,6.907755278982137
847,847,score,74,6.907755278982137
848,848,source,74,6.571283042360924
849,849,want,74,6.907755278982137
850,850,know,73,6.214608098422191
851,851,incorrect,73,6.214608098422191
852,852,grammatical,73,5.683979847360021
853,853,vegetables,73,6.907755278982137
854,854,week,73,6.214608098422191
855,855,pronoun,73,6.907755278982137
856,856,regular,73,5.744604469176457
857,857,side,72,6.214608098422191
858,858,birthday,72,5.809142990314028
859,859,measure,72,7.418580902748128
860,860,well,72,5.8781358618009785
861,861,tagline,72,6.437751649736401
862,862,fix,72,7.824046010856292
863,863,options,72,7.418580902748128
864,864,suppose,72,0.0
865,865,corresponding,72,7.1308988302963465
866,866,mean,71,6.319968614080018
867,867,problems,71,6.725433722188183
868,868,transportation,71,5.8781358618009785
869,869,large,71,6.907755278982137
870,870,necessary,71,6.319968614080018
871,871,goal,71,7.824046010856292
872,872,challenges,71,5.809142990314028
873,873,compound,71,7.1308988302963465
874,874,behind,70,6.319968614080018
875,875,government,70,7.1308988302963465
876,876,efficient,70,6.907755278982137
877,877,daily,70,6.319968614080018
878,878,days,70,6.725433722188183
879,879,titles,70,7.824046010856292
880,880,park,70,6.571283042360924
881,881,just,69,5.744604469176457
882,882,compile,69,6.319968614080018
883,883,organize,69,7.824046010856292
884,884,chemical,69,5.744604469176457
885,885,snippet,69,6.907755278982137
886,886,cake,69,6.571283042360924
887,887,behavior,69,7.418580902748128
888,888,divide,69,5.744604469176457
889,889,k,69,0.0
890,890,having,68,7.418580902748128
891,891,needs,68,6.725433722188183
892,892,employees,68,6.907755278982137
893,893,much,68,8.517193191416238
894,894,personal,67,5.809142990314028
895,895,circle,67,7.1308988302963465
896,896,john,67,5.472670753692815
897,897,let,67,0.0
898,898,alphabetical,67,6.214608098422191
899,899,become,67,7.824046010856292
900,900,leader,67,6.437751649736401
901,901,plastic,67,6.571283042360924
902,902,replacing,67,0.0
903,903,tool,67,6.907755278982137
904,904,laptop,67,5.683979847360021
905,905,feedback,67,7.418580902748128
906,906,speed,66,6.437751649736401
907,907,json,66,8.517193191416238
908,908,mental,66,6.119297918617867
909,909,man,66,7.418580902748128
910,910,taking,66,7.824046010856292
911,911,planet,66,6.437751649736401
912,912,count,66,5.952243833954701
913,913,bird,66,7.824046010856292
914,914,significant,66,6.907755278982137
915,915,z,66,0.0
916,916,emissions,66,6.571283042360924
917,917,rhyme,66,6.725433722188183
918,918,career,65,5.572754212249797
919,919,consequences,65,6.437751649736401
920,920,understand,65,5.426150738057921
921,921,photo,65,6.907755278982137
922,922,makes,65,0.0
923,923,keywords,65,7.824046010856292
924,924,hashtag,65,6.214608098422191
925,925,vegan,65,7.824046010856292
926,926,child,65,5.683979847360021
927,927,very,65,7.1308988302963465
928,928,clause,65,6.032286541628237
929,929,level,65,7.418580902748128
930,930,affect,65,7.418580902748128
931,931,asked,65,6.907755278982137
932,932,purchase,65,6.725433722188183
933,933,series,65,7.824046010856292
934,934,may,64,6.032286541628237
935,935,follow,64,6.725433722188183
936,936,yourself,64,6.214608098422191
937,937,height,64,6.725433722188183
938,938,forest,64,5.952243833954701
939,939,represent,64,7.418580902748128
940,940,course,64,6.571283042360924
941,941,lifestyle,64,0.0
942,942,horror,64,6.725433722188183
943,943,explains,64,6.725433722188183
944,944,error,64,6.032286541628237
945,945,languages,64,6.907755278982137
946,946,flow,63,5.952243833954701
947,947,room,63,7.824046010856292
948,948,contain,63,5.472670753692815
949,949,interface,63,0.0
950,950,month,62,6.214608098422191
951,951,card,62,6.907755278982137
952,952,25,62,6.907755278982137
953,953,scientist,62,6.319968614080018
954,954,distance,62,8.517193191416238
955,955,film,62,7.1308988302963465
956,956,greatest,62,6.119297918617867
957,957,quiz,62,6.571283042360924
958,958,smallest,62,0.0
959,959,scale,62,7.1308988302963465
960,960,apples,62,6.907755278982137
961,961,phrases,62,7.418580902748128
962,962,live,62,5.952243833954701
963,963,guess,62,8.517193191416238
964,964,modify,62,5.952243833954701
965,965,even,61,6.437751649736401
966,966,companies,61,6.907755278982137
967,967,base,61,6.725433722188183
968,968,d,61,5.809142990314028
969,969,3x,61,8.517193191416238
970,970,trends,61,6.437751649736401
971,971,orders,61,6.907755278982137
972,972,antonym,61,6.214608098422191
973,973,big,61,7.418580902748128
974,974,narrative,61,6.437751649736401
975,975,meal,61,7.824046010856292
976,976,journey,61,6.571283042360924
977,977,rap,61,7.1308988302963465
978,978,criteria,61,6.725433722188183
979,979,beneficial,61,7.1308988302963465
980,980,body,61,6.907755278982137
981,981,organization,61,0.0
982,982,coffee,60,5.472670753692815
983,983,services,60,7.824046010856292
984,984,revolution,60,6.437751649736401
985,985,networks,60,7.824046010856292
986,986,changes,60,5.626821433520073
987,987,visit,60,7.824046010856292
988,988,catchy,60,7.824046010856292
989,989,stay,60,6.725433722188183
990,990,star,60,8.517193191416238
991,991,thing,60,6.437751649736401
992,992,location,60,6.214608098422191
993,993,vocabulary,60,6.725433722188183
994,994,teacher,60,6.437751649736401
995,995,manager,59,6.571283042360924
996,996,commonly,59,0.0
997,997,linear,59,6.725433722188183
998,998,quality,59,6.214608098422191
999,999,range,59,7.418580902748128
1000,1000,pair,59,6.119297918617867
1001,1001,resources,59,7.1308988302963465
1002,1002,river,59,5.952243833954701
1003,1003,declarative,59,6.437751649736401
1004,1004,emotions,59,7.1308988302963465
1005,1005,comparison,59,6.725433722188183
1006,1006,required,59,6.437751649736401
1007,1007,latest,59,7.418580902748128
1008,1008,reading,58,5.626821433520073
1009,1009,mountain,58,7.1308988302963465
1010,1010,draft,58,6.437751649736401
1011,1011,grocery,58,6.907755278982137
1012,1012,playing,58,6.725433722188183
1013,1013,minimum,58,7.1308988302963465
1014,1014,breakfast,58,6.725433722188183
1015,1015,advertisement,58,7.418580902748128
1016,1016,adventure,58,6.319968614080018
1017,1017,taken,58,6.907755278982137
1018,1018,young,58,6.319968614080018
1019,1019,opposite,58,7.1308988302963465
1020,1020,adding,57,7.1308988302963465
1021,1021,sqrt,57,0.0
1022,1022,audience,57,5.683979847360021
1023,1023,care,57,8.517193191416238
1024,1024,comma,57,6.571283042360924
1025,1025,special,57,7.418580902748128
1026,1026,beginning,57,6.437751649736401
1027,1027,algorithms,57,7.418580902748128
1028,1028,details,57,6.571283042360924
1029,1029,knowledge,57,8.517193191416238
1030,1030,equal,57,5.744604469176457
1031,1031,hard,57,7.824046010856292
1032,1032,per,56,6.119297918617867
1033,1033,fraction,56,7.1308988302963465
1034,1034,dogs,56,6.571283042360924
1035,1035,rule,56,7.418580902748128
1036,1036,returns,56,7.824046010856292
1037,1037,changed,56,7.1308988302963465
1038,1038,guide,56,5.952243833954701
1039,1039,developing,56,6.571283042360924
1040,1040,principles,56,6.725433722188183
1041,1041,happened,56,8.517193191416238
1042,1042,whose,56,6.907755278982137
1043,1043,running,56,7.824046010856292
1044,1044,equivalent,55,0.0
1045,1045,digits,55,7.1308988302963465
1046,1046,say,55,8.517193191416238
1047,1047,within,55,6.907755278982137
1048,1048,prints,55,6.907755278982137
1049,1049,theory,55,6.907755278982137
1050,1050,reflects,55,5.809142990314028
1051,1051,profile,55,6.437751649736401
1052,1052,prepare,55,6.119297918617867
1053,1053,minutes,55,7.824046010856292
1054,1054,statements,55,6.214608098422191
1055,1055,green,55,7.1308988302963465
1056,1056,times,55,6.571283042360924
1057,1057,study,55,7.418580902748128
1058,1058,hypothetical,55,6.437751649736401
1059,1059,p,55,0.0
1060,1060,tools,55,7.1308988302963465
1061,1061,smartphone,55,0.0
1062,1062,understanding,55,6.907755278982137
1063,1063,growth,54,7.1308988302963465
1064,1064,starts,54,6.725433722188183
1065,1065,break,54,7.824046010856292
1066,1066,detail,54,5.952243833954701
1067,1067,clothing,54,6.437751649736401
1068,1068,systems,54,6.437751649736401
1069,1069,odd,54,6.907755278982137
1070,1070,position,54,5.426150738057921
1071,1071,named,54,7.824046010856292
1072,1072,improving,54,5.744604469176457
1073,1073,robots,54,7.418580902748128
1074,1074,everyday,54,7.824046010856292
1075,1075,against,54,6.437751649736401
1076,1076,essential,54,6.032286541628237
1077,1077,cars,54,8.517193191416238
1078,1078,america,53,8.517193191416238
1079,1079,electric,53,7.418580902748128
1080,1080,javascript,53,0.0
1081,1081,hours,53,7.418580902748128
1082,1082,fruit,53,0.0
1083,1083,typical,53,6.571283042360924
1084,1084,light,53,6.907755278982137
1085,1085,conflict,53,7.824046010856292
1086,1086,perform,53,6.571283042360924
1087,1087,engine,53,6.725433722188183
1088,1088,elephant,53,6.437751649736401
1089,1089,correctly,53,7.1308988302963465
1090,1090,pattern,53,6.214608098422191
1091,1091,practices,53,7.418580902748128
1092,1092,introducing,53,6.571283042360924
1093,1093,done,53,8.517193191416238
1094,1094,clarity,52,7.824046010856292
1095,1095,respond,52,6.571283042360924
1096,1096,studying,52,6.437751649736401
1097,1097,grade,52,7.1308988302963465
1098,1098,places,52,7.824046010856292
1099,1099,engineering,52,7.1308988302963465
1100,1100,equations,52,6.907755278982137
1101,1101,menu,52,8.517193191416238
1102,1102,upcoming,52,6.725433722188183
1103,1103,always,52,7.824046010856292
1104,1104,keep,51,6.907755278982137
1105,1105,prices,51,7.824046010856292
1106,1106,greater,51,7.418580902748128
1107,1107,similarities,51,6.725433722188183
1108,1108,humorous,51,6.437751649736401
1109,1109,sustainable,51,6.907755278982137
1110,1110,called,51,6.571283042360924
1111,1111,protect,51,7.418580902748128
1112,1112,command,51,8.517193191416238
1113,1113,captures,51,8.517193191416238
1114,1114,movies,51,6.907755278982137
1115,1115,conclusion,51,6.725433722188183
1116,1116,ended,51,6.214608098422191
1117,1117,ice,51,7.1308988302963465
1118,1118,rights,51,6.571283042360924
1119,1119,000,50,0.0
1120,1120,france,50,8.517193191416238
1121,1121,account,50,7.418580902748128
1122,1122,satisfaction,50,8.517193191416238
1123,1123,including,50,6.571283042360924
1124,1124,sunset,50,0.0
1125,1125,resume,50,6.907755278982137
1126,1126,css,50,6.437751649736401
1127,1127,amazon,50,0.0
1128,1128,formula,50,6.725433722188183
1129,1129,girl,50,7.418580902748128
1130,1130,risk,50,6.437751649736401
1131,1131,bad,50,7.418580902748128
1132,1132,matrix,50,8.517193191416238
1133,1133,mammal,50,8.517193191416238
1134,1134,turn,50,6.319968614080018
1135,1135,rhetorical,50,7.418580902748128
1136,1136,pun,50,6.571283042360924
1137,1137,scientists,50,7.824046010856292
1138,1138,sense,50,7.824046010856292
1139,1139,magical,50,7.418580902748128
1140,1140,technologies,50,6.214608098422191
1141,1141,display,50,7.418580902748128
1142,1142,comment,50,5.809142990314028
1143,1143,visualization,50,8.517193191416238
1144,1144,hello,50,6.907755278982137
1145,1145,building,49,7.824046010856292
1146,1146,camping,49,6.319968614080018
1147,1147,europe,49,0.0
1148,1148,increasing,49,6.907755278982137
1149,1149,label,49,0.0
1150,1150,introduction,49,6.725433722188183
1151,1151,google,49,0.0
1152,1152,cycle,49,6.907755278982137
1153,1153,black,49,7.418580902748128
1154,1154,favorite,49,5.8781358618009785
1155,1155,16,49,0.0
1156,1156,representative,49,6.319968614080018
1157,1157,compares,49,6.725433722188183
1158,1158,cite,49,5.8781358618009785
1159,1159,biggest,49,6.725433722188183
1160,1160,birds,49,6.725433722188183
1161,1161,tax,49,7.824046010856292
1162,1162,groups,49,6.319968614080018
1163,1163,celsius,48,8.517193191416238
1164,1164,beauty,48,8.517193191416238
1165,1165,rhyming,48,7.1308988302963465
1166,1166,simplify,48,6.571283042360924
1167,1167,ending,48,7.418580902748128
1168,1168,excerpt,48,6.907755278982137
1169,1169,measures,48,6.907755278982137
1170,1170,engaging,48,7.418580902748128
1171,1171,implement,48,8.517193191416238
1172,1172,free,48,6.907755278982137
1173,1173,traits,48,7.418580902748128
1174,1174,plausible,48,5.809142990314028
1175,1175,advertising,47,7.1308988302963465
1176,1176,underlined,47,6.437751649736401
1177,1177,endangered,47,7.824046010856292
1178,1178,qualities,47,6.032286541628237
1179,1179,cold,47,7.1308988302963465
1180,1180,riddle,47,7.1308988302963465
1181,1181,full,47,6.437751649736401
1182,1182,atmosphere,47,6.725433722188183
1183,1183,actions,47,6.907755278982137
1184,1184,results,47,7.1308988302963465
1185,1185,summarizes,47,7.1308988302963465
1186,1186,trying,47,5.952243833954701
1187,1187,fantasy,47,6.907755278982137
1188,1188,fewer,47,5.809142990314028
1189,1189,culture,47,7.1308988302963465
1190,1190,otherwise,47,6.437751649736401
1191,1191,college,47,8.517193191416238
1192,1192,2020,47,6.571283042360924
1193,1193,york,47,0.0
1194,1194,share,46,6.437751649736401
1195,1195,phenomenon,46,7.824046010856292
1196,1196,likely,46,6.907755278982137
1197,1197,happen,46,6.725433722188183
1198,1198,went,46,6.319968614080018
1199,1199,comparing,46,7.418580902748128
1200,1200,easy,46,7.824046010856292
1201,1201,kitchen,46,7.824046010856292
1202,1202,200,46,6.119297918617867
1203,1203,romantic,46,7.418580902748128
1204,1204,risks,46,0.0
1205,1205,winter,46,7.824046010856292
1206,1206,update,46,6.907755278982137
1207,1207,town,46,8.517193191416238
1208,1208,bias,46,6.725433722188183
1209,1209,office,46,8.517193191416238
1210,1210,flower,46,7.824046010856292
1211,1211,palindrome,46,8.517193191416238
1212,1212,users,46,6.214608098422191
1213,1213,forms,46,8.517193191416238
1214,1214,wants,45,6.571283042360924
1215,1215,surface,45,6.437751649736401
1216,1216,cube,45,6.319968614080018
1217,1217,cultural,45,7.1308988302963465
1218,1218,fish,45,6.437751649736401
1219,1219,coronavirus,45,7.1308988302963465
1220,1220,creature,45,6.725433722188183
1221,1221,limerick,45,6.725433722188183
1222,1222,accurate,45,5.8781358618009785
1223,1223,run,45,8.517193191416238
1224,1224,useful,45,6.571283042360924
1225,1225,gender,45,8.517193191416238
1226,1226,assess,45,0.0
1227,1227,china,45,0.0
1228,1228,sandwich,45,6.032286541628237
1229,1229,impacts,45,7.824046010856292
1230,1230,platform,45,5.572754212249797
1231,1231,r,45,0.0
1232,1232,fun,45,6.437751649736401
1233,1233,walking,45,0.0
1234,1234,known,44,6.214608098422191
1235,1235,sleep,44,7.824046010856292
1236,1236,node,44,5.8781358618009785
1237,1237,looking,44,6.907755278982137
1238,1238,avoid,44,6.319968614080018
1239,1239,poverty,44,7.418580902748128
1240,1240,photosynthesis,44,6.907755278982137
1241,1241,quantum,44,6.437751649736401
1242,1242,factor,44,8.517193191416238
1243,1243,fashion,44,7.1308988302963465
1244,1244,holiday,44,6.907755278982137
1245,1245,classroom,44,7.1308988302963465
1246,1246,u,44,6.437751649736401
1247,1247,physics,44,7.418580902748128
1248,1248,fahrenheit,44,7.1308988302963465
1249,1249,ascending,44,7.1308988302963465
1250,1250,mood,44,8.517193191416238
1251,1251,rainforest,44,7.824046010856292
1252,1252,mission,44,6.725433722188183
1253,1253,numerical,44,8.517193191416238
1254,1254,local,44,7.824046010856292
1255,1255,reality,44,7.824046010856292
1256,1256,gift,44,6.907755278982137
1257,1257,salary,44,7.418580902748128
1258,1258,g,44,7.418580902748128
1259,1259,rating,44,7.824046010856292
1260,1260,angle,44,6.725433722188183
1261,1261,scheme,44,8.517193191416238
1262,1262,library,44,6.437751649736401
1263,1263,computers,43,6.725433722188183
1264,1264,south,43,6.907755278982137
1265,1265,joy,43,8.517193191416238
1266,1266,considered,43,7.418580902748128
1267,1267,evidence,43,7.418580902748128
1268,1268,rephrase,43,6.725433722188183
1269,1269,influence,43,7.1308988302963465
1270,1270,remember,43,7.418580902748128
1271,1271,transition,43,6.571283042360924
1272,1272,basketball,43,6.319968614080018
1273,1273,volume,43,6.725433722188183
1274,1274,recognition,43,6.907755278982137
1275,1275,engagement,43,7.418580902748128
1276,1276,reaction,43,7.418580902748128
1277,1277,friendship,43,8.517193191416238
1278,1278,degrees,43,7.418580902748128
1279,1279,challenge,43,8.517193191416238
1280,1280,involves,43,7.824046010856292
1281,1281,goals,43,7.824046010856292
1282,1282,loop,43,6.319968614080018
1283,1283,morning,43,8.517193191416238
1284,1284,organic,43,7.1308988302963465
1285,1285,decimal,43,7.418580902748128
1286,1286,closest,43,0.0
1287,1287,clear,43,8.517193191416238
1288,1288,talking,43,6.214608098422191
1289,1289,minute,43,7.824046010856292
1290,1290,cup,43,6.907755278982137
1291,1291,illustrate,43,8.517193191416238
1292,1292,late,43,6.907755278982137
1293,1293,outdoor,43,7.418580902748128
1294,1294,mammals,43,6.032286541628237
1295,1295,complaint,43,8.517193191416238
1296,1296,literature,43,6.119297918617867
1297,1297,requires,42,6.725433722188183
1298,1298,rectangle,42,6.437751649736401
1299,1299,syntax,42,7.824046010856292
1300,1300,introduce,42,6.571283042360924
1301,1301,shape,42,7.418580902748128
1302,1302,conservation,42,7.824046010856292
1303,1303,informal,42,7.418580902748128
1304,1304,mentioned,42,7.418580902748128
1305,1305,figures,42,7.824046010856292
1306,1306,ancient,42,6.437751649736401
1307,1307,routine,42,7.824046010856292
1308,1308,unnecessary,42,7.824046010856292
1309,1309,moral,42,7.418580902748128
1310,1310,levels,42,6.571283042360924
1311,1311,index,42,0.0
1312,1312,miles,42,6.319968614080018
1313,1313,retrieve,42,8.517193191416238
1314,1314,international,42,6.214608098422191
1315,1315,jobs,42,7.824046010856292
1316,1316,finding,42,6.437751649736401
1317,1317,chocolate,42,8.517193191416238
1318,1318,collect,42,6.571283042360924
1319,1319,wrong,41,7.824046010856292
1320,1320,located,41,6.571283042360924
1321,1321,standard,41,6.437751649736401
1322,1322,vegetable,41,6.571283042360924
1323,1323,instead,41,7.824046010856292
1324,1324,decide,41,6.032286541628237
1325,1325,eat,41,7.1308988302963465
1326,1326,cooking,41,6.214608098422191
1327,1327,commerce,41,0.0
1328,1328,tomorrow,41,6.907755278982137
1329,1329,symptoms,41,7.824046010856292
1330,1330,approach,41,7.418580902748128
1331,1331,ideal,41,7.824046010856292
1332,1332,european,41,5.952243833954701
1333,1333,degree,41,8.517193191416238
1334,1334,still,41,6.437751649736401
1335,1335,president,40,7.1308988302963465
1336,1336,said,40,6.571283042360924
1337,1337,try,40,6.214608098422191
1338,1338,back,40,0.0
1339,1339,4x,40,7.418580902748128
1340,1340,practice,40,7.418580902748128
1341,1341,desert,40,8.517193191416238
1342,1342,regression,40,6.437751649736401
1343,1343,twitter,40,0.0
1344,1344,reach,40,6.437751649736401
1345,1345,improved,40,7.418580902748128
1346,1346,manage,40,6.319968614080018
1347,1347,caused,40,6.907755278982137
1348,1348,lead,40,6.907755278982137
1349,1349,period,40,0.0
1350,1350,24,40,5.8781358618009785
1351,1351,box,40,8.517193191416238
1352,1352,train,40,5.952243833954701
1353,1353,stages,40,7.824046010856292
1354,1354,clean,40,6.907755278982137
1355,1355,civil,40,0.0
1356,1356,reason,40,7.1308988302963465
1357,1357,footprint,40,0.0
1358,1358,diversity,40,7.1308988302963465
1359,1359,banana,40,8.517193191416238
1360,1360,comedy,40,0.0
1361,1361,cream,40,8.517193191416238
1362,1362,seven,40,5.952243833954701
1363,1363,garden,40,0.0
1364,1364,north,39,5.952243833954701
1365,1365,printing,39,7.1308988302963465
1366,1366,now,39,6.319968614080018
1367,1367,dark,39,7.824046010856292
1368,1368,sea,39,6.725433722188183
1369,1369,explaining,39,6.319968614080018
1370,1370,prediction,39,6.571283042360924
1371,1371,separate,39,7.1308988302963465
1372,1372,devise,39,6.214608098422191
1373,1373,region,39,7.418580902748128
1374,1374,separated,39,0.0
1375,1375,target,39,7.824046010856292
1376,1376,cell,39,7.418580902748128
1377,1377,artist,39,8.517193191416238
1378,1378,sure,39,0.0
1379,1379,invention,39,7.824046010856292
1380,1380,briefly,39,6.907755278982137
1381,1381,orange,39,8.517193191416238
1382,1382,concepts,39,8.517193191416238
1383,1383,foods,39,7.418580902748128
1384,1384,memory,39,7.418580902748128
1385,1385,members,39,7.418580902748128
1386,1386,shows,39,7.824046010856292
1387,1387,board,39,8.517193191416238
1388,1388,prevent,39,6.214608098422191
1389,1389,recognize,39,0.0
1390,1390,technical,38,7.418580902748128
1391,1391,yes,38,7.824046010856292
1392,1392,principle,38,6.907755278982137
1393,1393,supply,38,6.725433722188183
1394,1394,themes,38,7.418580902748128
1395,1395,trees,38,8.517193191416238
1396,1396,walk,38,6.725433722188183
1397,1397,consumption,38,7.824046010856292
1398,1398,queries,38,0.0
1399,1399,politics,38,8.517193191416238
1400,1400,italian,38,7.1308988302963465
1401,1401,africa,38,0.0
1402,1402,verse,38,6.725433722188183
1403,1403,spam,38,7.824046010856292
1404,1404,strong,38,7.824046010856292
1405,1405,polite,38,8.517193191416238
1406,1406,realistic,38,6.437751649736401
1407,1407,pizza,38,8.517193191416238
1408,1408,left,38,7.418580902748128
1409,1409,fits,38,0.0
1410,1410,nums,38,6.725433722188183
1411,1411,speaking,37,7.418580902748128
1412,1412,demand,37,6.907755278982137
1413,1413,off,37,7.824046010856292
1414,1414,meters,37,7.418580902748128
1415,1415,classes,37,0.0
1416,1416,conditions,37,7.418580902748128
1417,1417,technique,37,8.517193191416238
1418,1418,individual,37,6.437751649736401
1419,1419,teaching,37,8.517193191416238
1420,1420,released,37,6.214608098422191
1421,1421,under,37,7.1308988302963465
1422,1422,destination,37,6.907755278982137
1423,1423,achieve,37,7.418580902748128
1424,1424,hour,37,6.907755278982137
1425,1425,cheese,37,7.418580902748128
1426,1426,dictionary,37,5.952243833954701
1427,1427,described,37,7.418580902748128
1428,1428,puzzle,37,7.824046010856292
1429,1429,stars,37,8.517193191416238
1430,1430,outcome,37,7.1308988302963465
1431,1431,getting,37,7.1308988302963465
1432,1432,literary,37,6.437751649736401
1433,1433,too,37,0.0
1434,1434,won,37,7.824046010856292
1435,1435,poster,37,0.0
1436,1436,mass,36,7.1308988302963465
1437,1437,smart,36,6.907755278982137
1438,1438,pitch,36,6.571283042360924
1439,1439,never,36,7.418580902748128
1440,1440,election,36,0.0
1441,1441,cuisine,36,8.517193191416238
1442,1442,away,36,7.1308988302963465
1443,1443,optimize,36,6.907755278982137
1444,1444,driven,36,6.907755278982137
1445,1445,weekend,36,8.517193191416238
1446,1446,variables,36,7.418580902748128
1447,1447,dream,36,7.824046010856292
1448,1448,involved,36,7.418580902748128
1449,1449,fallacy,36,6.319968614080018
1450,1450,recently,36,0.0
1451,1451,expressed,36,7.418580902748128
1452,1452,regarding,36,0.0
1453,1453,finance,36,0.0
1454,1454,properties,36,6.907755278982137
1455,1455,representation,36,7.418580902748128
1456,1456,road,36,0.0
1457,1457,legal,36,7.418580902748128
1458,1458,perspective,36,7.1308988302963465
1459,1459,conserve,36,6.907755278982137
1460,1460,acronym,36,6.437751649736401
1461,1461,connect,36,7.824046010856292
1462,1462,banking,36,8.517193191416238
1463,1463,vector,36,8.517193191416238
1464,1464,oriented,36,7.418580902748128
1465,1465,feel,36,8.517193191416238
1466,1466,lesson,36,8.517193191416238
1467,1467,launch,36,0.0
1468,1468,figurative,36,6.571283042360924
1469,1469,distinct,36,0.0
1470,1470,radius,35,5.8781358618009785
1471,1471,divided,35,6.725433722188183
1472,1472,delivery,35,5.952243833954701
1473,1473,plural,35,7.418580902748128
1474,1474,interest,35,6.119297918617867
1475,1475,lowest,35,7.418580902748128
1476,1476,available,35,6.725433722188183
1477,1477,thesis,35,7.418580902748128
1478,1478,divisible,35,7.418580902748128
1479,1479,percentage,35,6.907755278982137
1480,1480,alliteration,35,6.725433722188183
1481,1481,quickly,35,8.517193191416238
1482,1482,weight,35,6.437751649736401
1483,1483,higher,35,8.517193191416238
1484,1484,multiplication,35,6.907755278982137
1485,1485,little,35,8.517193191416238
1486,1486,represents,35,7.1308988302963465
1487,1487,arguments,35,7.418580902748128
1488,1488,helps,35,6.437751649736401
1489,1489,vegetarian,35,7.1308988302963465
1490,1490,thinking,35,7.824046010856292
1491,1491,sport,35,0.0
1492,1492,buying,35,6.571283042360924
1493,1493,hot,35,7.418580902748128
1494,1494,wind,35,8.517193191416238
1495,1495,automated,35,8.517193191416238
1496,1496,once,35,8.517193191416238
1497,1497,speaker,35,7.824046010856292
1498,1498,white,35,0.0
1499,1499,tea,35,8.517193191416238
1500,1500,coding,35,7.418580902748128
1501,1501,rock,35,8.517193191416238
1502,1502,tourist,35,7.418580902748128
1503,1503,manner,35,7.824046010856292
1504,1504,sets,35,7.824046010856292
1505,1505,demonstrate,35,8.517193191416238
1506,1506,native,35,5.8781358618009785
1507,1507,existing,35,8.517193191416238
1508,1508,architecture,35,7.1308988302963465
1509,1509,land,35,0.0
1510,1510,force,34,6.437751649736401
1511,1511,80,34,7.824046010856292
1512,1512,shop,34,7.1308988302963465
1513,1513,cover,34,7.1308988302963465
1514,1514,designing,34,6.437751649736401
1515,1515,recommendation,34,7.1308988302963465
1516,1516,keeping,34,7.824046010856292
1517,1517,operating,34,6.907755278982137
1518,1518,mnemonic,34,6.907755278982137
1519,1519,managing,34,7.824046010856292
1520,1520,mistake,34,7.1308988302963465
1521,1521,innovative,34,7.1308988302963465
1522,1522,condition,34,6.907755278982137
1523,1523,middle,34,0.0
1524,1524,fit,34,6.214608098422191
1525,1525,differentiate,34,7.824046010856292
1526,1526,professor,34,6.907755278982137
1527,1527,procedure,34,8.517193191416238
1528,1528,productivity,34,7.418580902748128
1529,1529,loyalty,34,8.517193191416238
1530,1530,trend,34,6.725433722188183
1531,1531,bold,34,8.517193191416238
1532,1532,3d,34,7.824046010856292
1533,1533,constitution,34,0.0
1534,1534,million,33,7.418580902748128
1535,1535,electricity,33,7.1308988302963465
1536,1536,face,33,6.319968614080018
1537,1537,driving,33,7.824046010856292
1538,1538,reflect,33,7.418580902748128
1539,1539,____,33,7.418580902748128
1540,1540,recycling,33,5.8781358618009785
1541,1541,formed,33,8.517193191416238
1542,1542,alien,33,6.437751649736401
1543,1543,combining,33,6.907755278982137
1544,1544,tv,33,5.952243833954701
1545,1545,showing,33,7.418580902748128
1546,1546,belong,33,7.824046010856292
1547,1547,suggestion,33,7.418580902748128
1548,1548,chess,33,7.418580902748128
1549,1549,pie,33,0.0
1550,1550,greeting,33,6.319968614080018
1551,1551,foreign,33,8.517193191416238
1552,1552,13,33,7.1308988302963465
1553,1553,eggs,33,8.517193191416238
1554,1554,note,33,6.725433722188183
1555,1555,expressing,33,7.1308988302963465
1556,1556,london,33,6.725433722188183
1557,1557,beautiful,33,7.824046010856292
1558,1558,unit,33,0.0
1559,1559,maintaining,33,7.418580902748128
1560,1560,expand,33,6.725433722188183
1561,1561,effectiveness,33,7.418580902748128
1562,1562,affects,33,7.824046010856292
1563,1563,comparative,33,7.824046010856292
1564,1564,cases,33,6.725433722188183
1565,1565,abstract,33,0.0
1566,1566,rain,33,6.214608098422191
1567,1567,crisis,32,8.517193191416238
1568,1568,shorter,32,6.907755278982137
1569,1569,variable,32,7.824046010856292
1570,1570,due,32,7.824046010856292
1571,1571,also,32,6.319968614080018
1572,1572,width,32,7.1308988302963465
1573,1573,begins,32,6.437751649736401
1574,1574,wrote,32,6.319968614080018
1575,1575,tag,32,8.517193191416238
1576,1576,18,32,6.032286541628237
1577,1577,14,32,8.517193191416238
1578,1578,feet,32,5.952243833954701
1579,1579,invent,32,8.517193191416238
1580,1580,lost,32,7.1308988302963465
1581,1581,materials,32,8.517193191416238
1582,1582,notation,32,7.824046010856292
1583,1583,summarise,32,8.517193191416238
