,words,idf
1172,5x,6.214608098422191
1173,microsoft,6.214608098422191
1348,clouds,6.214608098422191
1250,developer,6.214608098422191
1251,impacted,6.214608098422191
1349,melody,6.214608098422191
660,understanding,6.214608098422191
664,systems,6.214608098422191
1256,assemble,6.214608098422191
1085,join,6.214608098422191
1257,o,6.214608098422191
661,growth,6.214608098422191
662,break,6.214608098422191
665,odd,6.214608098422191
1270,discussion,6.214608098422191
1271,emotional,6.214608098422191
1272,manufacturing,6.214608098422191
1273,football,6.214608098422191
1165,outfit,6.214608098422191
1164,visual,6.214608098422191
692,ended,6.214608098422191
1288,kinds,6.214608098422191
1061,happiness,6.214608098422191
1239,juliet,6.214608098422191
1238,texts,6.214608098422191
1060,currently,6.214608098422191
1057,reorder,6.214608098422191
1056,providing,6.214608098422191
693,ice,6.214608098422191
1153,atomic,6.214608098422191
1053,areas,6.214608098422191
343,spelling,6.214608098422191
1220,finds,6.214608098422191
1013,oil,6.214608098422191
881,polite,6.214608098422191
762,limerick,6.214608098422191
937,buying,6.214608098422191
864,artist,6.214608098422191
865,sure,6.214608098422191
751,risks,6.214608098422191
765,gender,6.214608098422191
1709,combinations,6.214608098422191
917,banking,6.214608098422191
1708,texture,6.214608098422191
916,connect,6.214608098422191
758,surface,6.214608098422191
1626,nickname,6.214608098422191
880,strong,6.214608098422191
963,million,6.214608098422191
936,sport,6.214608098422191
962,constitution,6.214608098422191
959,productivity,6.214608098422191
764,useful,6.214608098422191
763,accurate,6.214608098422191
958,procedure,6.214608098422191
793,evidence,6.214608098422191
792,considered,6.214608098422191
888,conditions,6.214608098422191
889,technique,6.214608098422191
780,fahrenheit,6.214608098422191
781,ascending,6.214608098422191
759,cube,6.214608098422191
760,fish,6.214608098422191
981,effectiveness,6.214608098422191
980,expand,6.214608098422191
861,devise,6.214608098422191
750,romantic,6.214608098422191
299,document,6.214608098422191
298,been,6.214608098422191
769,r,6.214608098422191
832,cooking,6.214608098422191
833,commerce,6.214608098422191
836,european,6.214608098422191
726,ending,6.214608098422191
727,excerpt,6.214608098422191
1627,75,6.214608098422191
1654,whale,6.214608098422191
837,degree,6.214608098422191
838,president,6.214608098422191
839,said,6.214608098422191
1590,head,6.214608098422191
1849,immigration,6.214608098422191
935,vegetarian,6.214608098422191
1591,autonomous,6.214608098422191
860,separate,6.214608098422191
1012,perimeter,6.214608098422191
1655,craft,6.214608098422191
1848,refrigerator,6.214608098422191
934,helps,6.214608098422191
761,coronavirus,6.214608098422191
768,platform,6.214608098422191
737,actions,6.214608098422191
736,atmosphere,6.214608098422191
642,per,6.0968250627658085
915,conserve,6.0968250627658085
777,fashion,6.0968250627658085
643,fraction,6.0968250627658085
1113,seo,6.0968250627658085
914,perspective,6.0968250627658085
776,factor,6.0968250627658085
603,trends,6.0968250627658085
1686,elaborate,6.0968250627658085
1687,android,6.0968250627658085
552,needs,6.0968250627658085
553,employees,6.0968250627658085
556,let,6.0968250627658085
557,alphabetical,6.0968250627658085
1242,choices,6.0968250627658085
1243,female,6.0968250627658085
852,banana,6.0968250627658085
853,comedy,6.0968250627658085
578,series,6.0968250627658085
579,may,6.0968250627658085
1189,entry,6.0968250627658085
1188,san,6.0968250627658085
1179,urban,6.0968250627658085
1178,balanced,6.0968250627658085
602,3x,6.0968250627658085
874,trees,6.0968250627658085
875,walk,6.0968250627658085
795,remember,6.0968250627658085
794,influence,6.0968250627658085
1294,others,6.0968250627658085
1295,chicken,6.0968250627658085
898,won,6.0968250627658085
899,poster,6.0968250627658085
1112,140,6.0968250627658085
477,columns,6.0968250627658085
1059,reptile,6.0968250627658085
1380,subsequence,6.0968250627658085
733,endangered,6.0968250627658085
1583,evening,6.0968250627658085
973,pie,6.0968250627658085
706,scientists,6.0968250627658085
738,summarizes,6.0968250627658085
703,matrix,6.0968250627658085
739,trying,6.0968250627658085
702,bad,6.0968250627658085
744,share,6.0968250627658085
1381,germany,6.0968250627658085
955,condition,6.0968250627658085
445,trip,6.0968250627658085
745,phenomenon,6.0968250627658085
444,success,6.0968250627658085
979,unit,6.0968250627658085
978,beautiful,6.0968250627658085
752,update,6.0968250627658085
753,town,6.0968250627658085
972,chess,6.0968250627658085
928,percentage,6.0968250627658085
732,underlined,6.0968250627658085
707,sense,6.0968250627658085
729,implement,6.0968250627658085
1549,fallacies,6.0968250627658085
929,alliteration,6.0968250627658085
650,equivalent,6.0968250627658085
651,digits,6.0968250627658085
954,innovative,6.0968250627658085
1548,actor,6.0968250627658085
1610,rye,6.0968250627658085
1611,moment,6.0968250627658085
476,implications,6.0968250627658085
947,force,6.0968250627658085
671,hours,6.0968250627658085
728,engaging,6.0968250627658085
1582,decided,6.0968250627658085
1058,lowercase,6.0968250627658085
670,javascript,6.0968250627658085
946,land,6.0968250627658085
127,features,5.991464547107982
126,need,5.991464547107982
831,decide,5.991464547107982
754,office,5.991464547107982
869,board,5.991464547107982
868,shows,5.991464547107982
809,illustrate,5.991464547107982
1180,chain,5.991464547107982
1181,sustainability,5.991464547107982
808,cup,5.991464547107982
1486,responsible,5.991464547107982
800,degrees,5.991464547107982
801,challenge,5.991464547107982
1487,investigate,5.991464547107982
1437,capitalization,5.991464547107982
830,instead,5.991464547107982
482,another,5.991464547107982
755,flower,5.991464547107982
623,pair,5.991464547107982
458,binary,5.991464547107982
1436,empty,5.991464547107982
678,introducing,5.991464547107982
1306,community,5.991464547107982
1307,trade,5.991464547107982
791,south,5.991464547107982
622,range,5.991464547107982
790,computers,5.991464547107982
166,read,5.991464547107982
167,evaluate,5.991464547107982
883,left,5.991464547107982
459,put,5.991464547107982
904,optimize,5.991464547107982
905,driven,5.991464547107982
943,sets,5.991464547107982
942,manner,5.991464547107982
483,economy,5.991464547107982
1119,organizations,5.991464547107982
1343,economics,5.991464547107982
1342,sub,5.991464547107982
518,math,5.991464547107982
679,done,5.991464547107982
526,want,5.991464547107982
519,device,5.991464547107982
1276,trust,5.991464547107982
1277,suggestions,5.991464547107982
527,know,5.991464547107982
1118,displays,5.991464547107982
882,pizza,5.991464547107982
413,cons,5.896154367303657
1266,ones,5.896154367303657
412,pros,5.896154367303657
1736,attending,5.896154367303657
816,conservation,5.896154367303657
1737,military,5.896154367303657
1269,safe,5.896154367303657
250,rearrange,5.896154367303657
1268,added,5.896154367303657
1267,since,5.896154367303657
391,today,5.896154367303657
65,answer,5.896154367303657
539,goal,5.896154367303657
538,necessary,5.896154367303657
1265,staying,5.896154367303657
1264,ran,5.896154367303657
521,extract,5.896154367303657
520,expresses,5.896154367303657
251,works,5.896154367303657
64,some,5.896154367303657
390,security,5.896154367303657
817,informal,5.896154367303657
949,cover,5.896154367303657
786,salary,5.896154367303657
668,cars,5.896154367303657
659,tools,5.896154367303657
658,p,5.896154367303657
609,beneficial,5.896154367303657
657,statements,5.896154367303657
656,minutes,5.896154367303657
618,vocabulary,5.896154367303657
1166,require,5.896154367303657
948,shop,5.896154367303657
1167,quadratic,5.896154367303657
923,divided,5.896154367303657
922,radius,5.896154367303657
783,mission,5.896154367303657
782,rainforest,5.896154367303657
787,g,5.896154367303657
849,box,5.896154367303657
820,unnecessary,5.896154367303657
821,moral,5.896154367303657
842,desert,5.896154367303657
843,regression,5.896154367303657
848,24,5.896154367303657
669,america,5.896154367303657
619,teacher,5.896154367303657
1129,pressure,5.896154367303657
1128,2019,5.896154367303657
593,film,5.896154367303657
592,distance,5.896154367303657
608,criteria,5.896154367303657
1088,logic,5.809142990314028
470,missing,5.809142990314028
467,financial,5.809142990314028
1089,metaphors,5.809142990314028
1219,giving,5.809142990314028
471,around,5.809142990314028
472,root,5.809142990314028
473,waste,5.809142990314028
655,profile,5.809142990314028
654,reflects,5.809142990314028
1079,20th,5.809142990314028
1337,cells,5.809142990314028
1336,lyric,5.809142990314028
639,algorithms,5.809142990314028
638,beginning,5.809142990314028
508,both,5.809142990314028
466,engineer,5.809142990314028
382,products,5.809142990314028
1078,continuous,5.809142990314028
1218,eco,5.809142990314028
805,decimal,5.809142990314028
804,organic,5.809142990314028
870,recognize,5.809142990314028
871,technical,5.809142990314028
890,teaching,5.809142990314028
891,released,5.809142990314028
222,project,5.809142990314028
223,purpose,5.809142990314028
966,____,5.809142990314028
967,recycling,5.809142990314028
741,culture,5.809142990314028
740,fewer,5.809142990314028
1009,entertainment,5.809142990314028
686,keep,5.809142990314028
302,interview,5.809142990314028
303,random,5.809142990314028
1014,season,5.809142990314028
1015,genres,5.809142990314028
721,biggest,5.809142990314028
720,cite,5.809142990314028
1026,selling,5.809142990314028
1027,among,5.809142990314028
383,moon,5.809142990314028
687,prices,5.809142990314028
440,class,5.809142990314028
441,policy,5.809142990314028
509,six,5.809142990314028
1008,indicate,5.809142990314028
585,explains,5.809142990314028
598,guess,5.809142990314028
584,horror,5.809142990314028
541,behind,5.809142990314028
599,modify,5.809142990314028
523,address,5.809142990314028
522,interrogative,5.809142990314028
576,affect,5.809142990314028
540,compound,5.809142990314028
577,asked,5.809142990314028
807,talking,5.729100282640491
573,vegan,5.729100282640491
719,representative,5.729100282640491
432,exercise,5.729100282640491
433,go,5.729100282640491
437,method,5.729100282640491
614,visit,5.729100282640491
436,campaign,5.729100282640491
1212,television,5.729100282640491
611,coffee,5.729100282640491
572,hashtag,5.729100282640491
610,organization,5.729100282640491
806,clear,5.729100282640491
1010,functions,5.729100282640491
835,approach,5.729100282640491
1011,costs,5.729100282640491
633,advertisement,5.729100282640491
1138,api,5.729100282640491
735,riddle,5.729100282640491
834,symptoms,5.729100282640491
1023,tech,5.729100282640491
1022,material,5.729100282640491
1139,direct,5.729100282640491
734,cold,5.729100282640491
718,16,5.729100282640491
615,catchy,5.729100282640491
632,breakfast,5.729100282640491
1213,bear,5.729100282640491
699,css,5.654992310486769
698,resume,5.654992310486769
531,regular,5.654992310486769
460,workplace,5.654992310486769
907,dream,5.654992310486769
906,variables,5.654992310486769
803,loop,5.654992310486769
461,consider,5.654992310486769
1071,remote,5.654992310486769
802,goals,5.654992310486769
415,simile,5.654992310486769
414,musical,5.654992310486769
788,angle,5.654992310486769
789,scheme,5.654992310486769
796,basketball,5.654992310486769
1070,songs,5.654992310486769
591,25,5.654992310486769
590,card,5.654992310486769
797,volume,5.654992310486769
722,tax,5.654992310486769
879,verse,5.654992310486769
555,circle,5.654992310486769
878,africa,5.654992310486769
530,pronoun,5.654992310486769
600,companies,5.654992310486769
480,professional,5.654992310486769
723,groups,5.654992310486769
724,beauty,5.654992310486769
507,self,5.654992310486769
481,chatbot,5.654992310486769
554,personal,5.654992310486769
924,plural,5.654992310486769
269,active,5.654992310486769
772,node,5.654992310486769
773,looking,5.654992310486769
268,synonym,5.654992310486769
601,base,5.654992310486769
725,rhyming,5.654992310486769
506,general,5.654992310486769
925,interest,5.654992310486769
766,china,5.585999438999818
767,sandwich,5.585999438999818
335,temperature,5.585999438999818
940,coding,5.585999438999818
941,rock,5.585999438999818
334,author,5.585999438999818
80,information,5.585999438999818
81,below,5.585999438999818
859,explaining,5.585999438999818
858,sea,5.585999438999818
714,label,5.585999438999818
715,introduction,5.585999438999818
559,plastic,5.585999438999818
681,studying,5.585999438999818
680,respond,5.585999438999818
558,leader,5.585999438999818
696,satisfaction,5.585999438999818
370,recent,5.585999438999818
697,including,5.585999438999818
371,american,5.585999438999818
505,lives,5.521460917862246
389,skills,5.521460917862246
98,importance,5.521460917862246
387,effect,5.521460917862246
388,category,5.521460917862246
386,mathematical,5.521460917862246
546,compile,5.521460917862246
510,reducing,5.521460917862246
504,ocean,5.521460917862246
394,creating,5.521460917862246
99,examples,5.521460917862246
356,feeling,5.521460917862246
357,great,5.521460917862246
123,term,5.521460917862246
395,parts,5.521460917862246
511,rules,5.521460917862246
122,marketing,5.521460917862246
403,presentation,5.521460917862246
402,modern,5.521460917862246
672,typical,5.521460917862246
872,principle,5.521460917862246
503,beach,5.521460917862246
543,daily,5.521460917862246
300,old,5.521460917862246
301,species,5.521460917862246
547,organize,5.521460917862246
673,light,5.521460917862246
1159,household,5.521460917862246
1158,paris,5.521460917862246
542,efficient,5.521460917862246
218,step,5.521460917862246
561,json,5.521460917862246
560,speed,5.521460917862246
502,significance,5.521460917862246
219,total,5.521460917862246
991,invent,5.521460917862246
771,known,5.521460917862246
770,walking,5.521460917862246
439,11,5.521460917862246
438,businesses,5.521460917862246
486,complex,5.521460917862246
487,sample,5.521460917862246
990,feet,5.521460917862246
873,supply,5.521460917862246
496,weather,5.521460917862246
497,difficult,5.521460917862246
104,8,5.4608362960458114
378,match,5.4608362960458114
327,propose,5.4608362960458114
105,service,5.4608362960458114
326,summer,5.4608362960458114
379,objects,5.4608362960458114
588,contain,5.4608362960458114
617,thing,5.4608362960458114
396,sun,5.4608362960458114
589,interface,5.4608362960458114
407,power,5.4608362960458114
406,starting,5.4608362960458114
100,them,5.4608362960458114
524,am,5.4608362960458114
101,value,5.4608362960458114
488,ethical,5.4608362960458114
489,verbs,5.4608362960458114
417,part,5.4608362960458114
516,detailed,5.4608362960458114
517,blockchain,5.4608362960458114
420,india,5.4608362960458114
525,score,5.4608362960458114
397,discuss,5.4608362960458114
416,pieces,5.4608362960458114
528,grammatical,5.4608362960458114
498,adverb,5.4608362960458114
616,star,5.4608362960458114
621,linear,5.4608362960458114
607,journey,5.4608362960458114
499,check,5.4608362960458114
421,house,5.4608362960458114
620,commonly,5.4608362960458114
529,vegetables,5.4608362960458114
606,meal,5.4608362960458114
431,benefit,5.4608362960458114
430,nature,5.4608362960458114
479,certain,5.403677882205863
646,guide,5.403677882205863
324,dog,5.403677882205863
478,sky,5.403677882205863
325,hypothesis,5.403677882205863
457,applications,5.403677882205863
174,python,5.403677882205863
175,interesting,5.403677882205863
313,changing,5.403677882205863
535,corresponding,5.403677882205863
312,air,5.403677882205863
548,snippet,5.403677882205863
647,developing,5.403677882205863
456,colors,5.403677882205863
491,amount,5.403677882205863
515,disadvantages,5.403677882205863
574,very,5.403677882205863
514,every,5.403677882205863
549,cake,5.403677882205863
534,suppose,5.403677882205863
501,30,5.403677882205863
500,society,5.403677882205863
490,offer,5.403677882205863
575,clause,5.403677882205863
580,yourself,5.349610660935587
581,height,5.349610660935587
451,open,5.349610660935587
453,longest,5.349610660935587
192,solve,5.349610660935587
376,earth,5.349610660935587
377,painting,5.349610660935587
568,career,5.349610660935587
193,science,5.349610660935587
595,smallest,5.349610660935587
428,compute,5.349610660935587
429,friendly,5.349610660935587
450,sources,5.349610660935587
685,upcoming,5.349610660935587
427,feature,5.349610660935587
426,relevant,5.349610660935587
288,years,5.349610660935587
474,historical,5.349610660935587
594,quiz,5.349610660935587
289,stock,5.349610660935587
684,menu,5.349610660935587
569,consequences,5.349610660935587
475,pet,5.349610660935587
329,night,5.349610660935587
328,pick,5.349610660935587
452,own,5.349610660935587
689,protect,5.298317366548036
688,called,5.298317366548036
422,must,5.298317366548036
423,combine,5.298317366548036
465,brand,5.298317366548036
464,medical,5.298317366548036
612,revolution,5.249527202378605
613,networks,5.249527202378605
380,war,5.249527202378605
384,emotion,5.249527202378605
712,camping,5.249527202378605
385,high,5.249527202378605
446,assign,5.249527202378605
713,europe,5.249527202378605
381,his,5.249527202378605
447,buy,5.249527202378605
237,conversation,5.203007186743712
306,synonyms,5.203007186743712
419,imperative,5.203007186743712
236,return,5.203007186743712
401,alternative,5.203007186743712
418,multiple,5.203007186743712
286,living,5.203007186743712
400,working,5.203007186743712
362,reverse,5.203007186743712
363,learn,5.203007186743712
344,prime,5.203007186743712
345,physical,5.203007186743712
287,fact,5.203007186743712
307,field,5.203007186743712
194,but,5.203007186743712
195,ask,5.203007186743712
73,business,5.158555424172878
366,password,5.158555424172878
368,15,5.158555424172878
369,blue,5.158555424172878
72,time,5.158555424172878
336,logo,5.158555424172878
337,friend,5.158555424172878
435,square,5.158555424172878
341,conveys,5.158555424172878
340,names,5.158555424172878
434,500,5.158555424172878
367,strings,5.158555424172878
264,team,5.115995809754082
253,family,5.115995809754082
373,decision,5.115995809754082
372,primary,5.115995809754082
252,development,5.115995809754082
536,problems,5.115995809754082
265,remove,5.115995809754082
361,computing,5.115995809754082
360,activity,5.115995809754082
189,experience,5.115995809754082
188,choose,5.115995809754082
320,party,5.115995809754082
321,only,5.115995809754082
537,transportation,5.115995809754082
224,writing,5.075173815233827
255,future,5.075173815233827
254,education,5.075173815233827
225,state,5.075173815233827
258,increase,5.075173815233827
352,survey,5.075173815233827
346,after,5.075173815233827
462,plants,5.075173815233827
353,something,5.075173815233827
463,happy,5.075173815233827
331,choice,5.075173815233827
348,maximum,5.075173815233827
330,communication,5.075173815233827
492,diet,5.075173815233827
349,produce,5.075173815233827
347,errors,5.075173815233827
493,safety,5.075173815233827
259,instructions,5.075173815233827
159,social,5.035953102080546
409,result,5.035953102080546
158,true,5.035953102080546
365,meaningful,5.035953102080546
364,letters,5.035953102080546
291,single,5.035953102080546
290,place,5.035953102080546
308,ten,5.035953102080546
408,19,5.035953102080546
309,money,5.035953102080546
245,things,5.035953102080546
209,whether,5.035953102080546
208,content,5.035953102080546
319,role,5.035953102080546
318,school,5.035953102080546
315,50,5.035953102080546
314,dish,5.035953102080546
304,descriptive,5.035953102080546
305,setting,5.035953102080546
244,analogy,5.035953102080546
333,f,4.9982127740976985
332,travel,4.9982127740976985
323,reword,4.9982127740976985
322,spanish,4.9982127740976985
257,search,4.9982127740976985
256,during,4.9982127740976985
355,start,4.9982127740976985
34,all,4.9982127740976985
248,grammatically,4.9982127740976985
249,other,4.9982127740976985
411,save,4.9982127740976985
274,topics,4.9982127740976985
275,digital,4.9982127740976985
410,funny,4.9982127740976985
35,learning,4.9982127740976985
359,perfect,4.9982127740976985
358,timeline,4.9982127740976985
354,define,4.9982127740976985
18,construct,4.961845129926823
550,divide,4.961845129926823
311,m,4.961845129926823
551,k,4.961845129926823
310,formulate,4.961845129926823
19,come,4.961845129926823
283,might,4.961845129926823
282,pollution,4.961845129926823
220,page,4.961845129926823
221,persuasive,4.961845129926823
448,law,4.926753810115554
375,highest,4.926753810115554
374,environmental,4.926753810115554
350,stress,4.926753810115554
9,classify,4.926753810115554
8,by,4.926753810115554
513,dinner,4.926753810115554
351,idiom,4.926753810115554
512,solving,4.926753810115554
449,fictional,4.926753810115554
0,can,4.926753810115554
1,5,4.926753810115554
454,political,4.892852258439873
215,y,4.892852258439873
182,global,4.892852258439873
183,current,4.892852258439873
226,valid,4.892852258439873
455,fill,4.892852258439873
214,piece,4.892852258439873
227,haiku,4.892852258439873
293,our,4.892852258439873
292,warming,4.892852258439873
3,text,4.860062435616881
296,did,4.860062435616881
2,one,4.860062435616881
205,without,4.860062435616881
284,sequence,4.860062435616881
204,n,4.860062435616881
297,processing,4.860062435616881
285,sound,4.860062435616881
295,made,4.8283137373023015
294,sql,4.8283137373023015
103,equation,4.8283137373023015
114,6,4.8283137373023015
102,post,4.8283137373023015
115,passage,4.8283137373023015
271,such,4.8283137373023015
270,market,4.8283137373023015
7,new,4.797542078635548
119,line,4.797542078635548
118,tweet,4.797542078635548
273,sports,4.797542078635548
6,suggest,4.797542078635548
272,rate,4.797542078635548
260,events,4.767689115485866
405,classification,4.767689115485866
217,characteristics,4.767689115485866
261,effects,4.767689115485866
216,human,4.767689115485866
69,machine,4.767689115485866
240,think,4.767689115485866
404,takes,4.767689115485866
241,internet,4.767689115485866
267,action,4.767689115485866
266,last,4.767689115485866
68,ways,4.767689115485866
235,application,4.738701578612614
148,advantages,4.738701578612614
149,argument,4.738701578612614
202,imagine,4.738701578612614
203,arrange,4.738701578612614
187,we,4.738701578612614
238,being,4.738701578612614
425,support,4.738701578612614
239,top,4.738701578612614
186,cost,4.738701578612614
234,slogan,4.738701578612614
424,friends,4.738701578612614
232,making,4.710530701645918
233,tone,4.710530701645918
276,long,4.710530701645918
277,components,4.710530701645918
131,array,4.710530701645918
211,scientific,4.710530701645918
210,brainstorm,4.710530701645918
33,based,4.710530701645918
32,who,4.710530701645918
184,point,4.710530701645918
185,country,4.710530701645918
130,city,4.710530701645918
176,theme,4.683131727457804
177,review,4.683131727457804
246,detect,4.656463480375642
247,paper,4.656463480375642
278,passive,4.656463480375642
279,integers,4.656463480375642
136,summary,4.630487993972381
180,translate,4.630487993972381
181,few,4.630487993972381
164,famous,4.630487993972381
165,t,4.630487993972381
168,response,4.630487993972381
137,ingredients,4.630487993972381
169,voice,4.630487993972381
109,complete,4.605170185988092
316,get,4.605170185988092
108,first,4.605170185988092
317,real,4.605170185988092
171,predict,4.58047757339772
170,100,4.58047757339772
172,past,4.55638002181866
12,sentences,4.55638002181866
173,object,4.55638002181866
13,2,4.55638002181866
263,re,4.532849524408465
262,mobile,4.532849524408465
229,healthcare,4.532849524408465
112,energy,4.532849524408465
113,function,4.532849524408465
228,describing,4.532849524408465
212,history,4.509860006183766
213,scenario,4.509860006183766
141,tips,4.487387150331708
140,key,4.487387150331708
90,possible,4.487387150331708
91,string,4.487387150331708
179,media,4.443902038391969
178,item,4.443902038391969
196,lines,4.443902038391969
197,false,4.443902038391969
138,he,4.443902038391969
139,where,4.443902038391969
163,according,4.422848629194137
162,context,4.422848629194137
153,sentiment,4.402229341991401
152,research,4.402229341991401
117,letter,4.382026634673881
134,negative,4.382026634673881
135,they,4.382026634673881
116,many,4.382026634673881
94,countries,4.362224007377702
95,job,4.362224007377702
142,ideas,4.3428059215206005
143,points,4.3428059215206005
200,strategies,4.323757726549906
201,health,4.323757726549906
154,definition,4.323757726549906
128,impact,4.323757726549906
129,user,4.323757726549906
155,select,4.323757726549906
96,will,4.305065593537753
156,idea,4.305065593537753
157,area,4.305065593537753
97,query,4.305065593537753
133,life,4.268697949366879
132,food,4.268697949366879
147,web,4.268697949366879
146,less,4.268697949366879
86,recipe,4.183175775928716
111,speech,4.183175775928716
110,least,4.183175775928716
144,english,4.183175775928716
87,same,4.183175775928716
145,structure,4.183175775928716
191,noun,4.150914913710495
190,united,4.150914913710495
92,plan,4.104394898075602
93,help,4.104394898075602
161,solution,4.089357020711062
160,popular,4.089357020711062
88,website,4.059943135504768
89,difference,4.059943135504768
74,set,4.059943135504768
75,four,4.059943135504768
58,was,4.017383521085972
59,categorize,4.017383521085972
53,order,3.9765615265657175
52,determine,3.9765615265657175
78,online,3.912023005428146
79,than,3.912023005428146
83,contrast,3.899600485429589
82,someone,3.899600485429589
67,form,3.899600485429589
66,questions,3.899600485429589
56,code,3.83970234384852
57,system,3.83970234384852
76,take,3.816712825623821
77,characters,3.816712825623821
70,tell,3.7942399697717626
71,not,3.7942399697717626
48,concept,3.7831901335851774
49,creative,3.7831901335851774
46,short,3.761450146948772
47,analyze,3.761450146948772
5,rewrite,3.740172748501487
4,between,3.740172748501487
43,change,3.698929789967438
42,topic,3.698929789967438
60,related,3.698929789967438
61,ai,3.698929789967438
39,language,3.678929123260768
38,correct,3.678929123260768
16,output,3.6306105459899607
17,if,3.6306105459899607
62,world,3.5935692743096115
63,artificial,3.5935692743096115
21,type,3.5935692743096115
20,edit,3.5935692743096115
41,meaning,3.5578511917075324
40,paragraph,3.5578511917075324
51,calculate,3.531875705304272
50,description,3.531875705304272
45,main,3.523365015636363
44,compose,3.523365015636363
54,each,3.506557897319982
55,convert,3.506557897319982
37,items,3.4498625536434364
36,4,3.4498625536434364
29,way,3.403700511880274
28,compare,3.403700511880274
31,question,3.3740687142739025
30,at,3.3740687142739025
15,customer,3.3312050098421206
14,which,3.3312050098421206
26,its,3.2636117187095923
27,different,3.2636117187095923
24,poem,3.2570970376883985
25,input,3.2570970376883985
23,10,3.152386083599368
22,most,3.152386083599368
10,use,3.095552608836202
11,design,3.095552608836202
